,Name,Year,Exp,Age,Tm,Pos,G,Gs,Mp,Fg,FgA,Fg%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,Ast,Stl,Blk,Tov,PF,Pts,BPM
2231,Wesley Matthews,2010,0,23,0.0,2,82,48,24.7,3.3,6.9,0.483,0.8,2.0,0.382,2.6,4.9,0.525,0.539,2.0,2.4,0.8290000000000001,0.6,1.7,2.3,1.5,0.8,0.2,1.1,1.9,9.4,-0.2
2232,Wesley Matthews,2011,1,24,0.0,2,82,69,33.6,5.4,11.9,0.449,1.9,4.6,0.40700000000000003,3.5,7.3,0.47600000000000003,0.528,3.2,3.8,0.8440000000000001,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,15.9,1.1
2233,Wesley Matthews,2012,2,25,0.0,2,66,53,33.8,4.8,11.6,0.41200000000000003,2.0,5.1,0.38299999999999995,2.8,6.5,0.434,0.496,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,13.7,1.3
2234,Wesley Matthews,2013,3,26,0.0,2,69,69,34.8,5.1,11.7,0.436,2.4,6.2,0.39799999999999996,2.7,5.6,0.478,0.54,2.2,2.7,0.797,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,14.8,1.2
2235,Wesley Matthews,2014,4,27,0.0,2,82,82,33.9,5.4,12.3,0.441,2.5,6.2,0.39299999999999996,3.0,6.1,0.49,0.541,3.1,3.7,0.8370000000000001,0.6,2.9,3.5,2.4,0.9,0.2,1.3,2.1,16.4,2.4
2236,Wesley Matthews,2015,5,28,0.0,2,60,60,33.7,5.6,12.5,0.44799999999999995,2.9,7.4,0.389,2.7,5.1,0.534,0.563,1.8,2.4,0.752,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9,3.9
2237,Wesley Matthews,2016,6,29,0.0,3,78,78,33.9,4.2,10.9,0.38799999999999996,2.4,6.7,0.36,1.8,4.2,0.43200000000000005,0.498,1.6,1.9,0.863,0.3,2.7,3.1,1.9,1.0,0.2,1.0,2.3,12.5,0.5
2238,Wesley Matthews,2017,7,30,0.0,2,73,73,34.2,4.6,11.6,0.39299999999999996,2.4,6.6,0.363,2.2,5.0,0.43200000000000005,0.496,2.0,2.5,0.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5,0.1
2239,Eric Maynor,2010,0,22,0.5,1,81,2,15.7,1.9,4.5,0.418,0.3,0.9,0.31,1.6,3.7,0.444,0.44799999999999995,0.6,0.9,0.722,0.3,1.3,1.6,3.3,0.5,0.1,1.0,1.4,4.7,-3.3
2240,Eric Maynor,2011,1,23,0.0,1,82,0,14.6,1.6,4.1,0.402,0.5,1.2,0.385,1.2,2.9,0.409,0.45799999999999996,0.5,0.7,0.7290000000000001,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2,-3.4
2241,Eric Maynor,2012,2,24,0.0,1,9,0,15.2,1.6,4.3,0.359,0.7,1.9,0.353,0.9,2.4,0.364,0.436,0.4,0.4,1.0,0.3,1.1,1.4,2.4,0.6,0.0,1.2,1.4,4.2,-4.0
2242,Eric Maynor,2013,3,25,0.5,1,64,0,15.0,1.7,4.4,0.377,0.5,1.5,0.354,1.1,2.9,0.389,0.43799999999999994,0.7,1.0,0.726,0.1,0.6,0.7,2.8,0.3,0.0,1.2,0.9,4.5,-7.4
2243,Eric Maynor,2014,4,26,0.5,1,31,0,10.5,1.0,3.3,0.317,0.4,1.2,0.324,0.6,2.1,0.313,0.376,0.2,0.4,0.545,0.3,1.0,1.3,1.7,0.3,0.1,0.9,0.5,2.6,-7.6
2244,O.J. Mayo,2009,0,21,0.0,2,82,82,38.0,6.9,15.6,0.43799999999999994,1.8,4.6,0.384,5.1,11.0,0.461,0.495,3.0,3.4,0.879,0.7,3.1,3.8,3.2,1.1,0.2,2.8,2.5,18.5,-0.9
2245,O.J. Mayo,2010,1,22,0.0,2,82,82,38.0,6.6,14.4,0.45799999999999996,1.7,4.3,0.38299999999999995,5.0,10.1,0.49,0.516,2.6,3.2,0.809,0.7,3.0,3.8,3.0,1.2,0.2,2.1,2.1,17.5,0.4
2246,O.J. Mayo,2011,2,23,0.0,2,71,17,26.3,4.3,10.5,0.40700000000000003,1.4,3.7,0.364,2.9,6.8,0.431,0.47100000000000003,1.4,1.8,0.7559999999999999,0.5,1.9,2.4,2.0,1.0,0.4,1.4,1.8,11.3,-1.1
2247,O.J. Mayo,2012,3,24,0.0,2,66,0,26.8,4.5,11.2,0.408,1.5,4.2,0.364,3.0,7.0,0.434,0.47600000000000003,2.0,2.6,0.773,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1,12.6,0.3
2248,O.J. Mayo,2013,4,25,0.0,2,82,82,35.5,5.6,12.5,0.449,1.7,4.3,0.40700000000000003,3.9,8.3,0.47100000000000003,0.519,2.3,2.8,0.82,0.4,3.1,3.5,4.4,1.1,0.3,2.6,2.4,15.3,0.4
2249,O.J. Mayo,2014,5,26,0.0,2,52,23,25.9,4.3,10.6,0.40700000000000003,1.6,4.4,0.37,2.7,6.2,0.433,0.484,1.5,1.7,0.8640000000000001,0.5,1.9,2.4,2.2,0.5,0.3,1.8,2.1,11.7,-4.2
2250,O.J. Mayo,2015,6,27,0.0,2,71,15,23.9,4.2,9.9,0.42200000000000004,1.4,3.9,0.35700000000000004,2.8,6.0,0.465,0.493,1.6,2.0,0.8270000000000001,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,11.4,-1.3
2251,O.J. Mayo,2016,7,28,0.0,2,41,24,26.6,2.9,7.8,0.371,1.3,4.0,0.321,1.6,3.9,0.42100000000000004,0.452,0.8,1.0,0.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,7.8,-3.5
2252,Luc Mbah a Moute,2009,0,22,0.0,4,82,52,25.8,2.8,6.0,0.462,0.0,0.0,0.0,2.8,5.9,0.466,0.462,1.7,2.3,0.7290000000000001,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5,7.2,0.2
2253,Luc Mbah a Moute,2010,1,23,0.0,4,73,62,25.6,2.4,5.1,0.48,0.1,0.2,0.353,2.3,4.8,0.486,0.488,1.3,1.8,0.6990000000000001,2.3,3.1,5.5,1.1,0.8,0.5,1.0,2.5,6.2,1.4
2254,Luc Mbah a Moute,2011,2,24,0.0,4,79,52,26.5,2.5,5.4,0.46299999999999997,0.0,0.1,0.0,2.5,5.3,0.47,0.46299999999999997,1.7,2.4,0.7070000000000001,2.1,3.2,5.3,0.9,0.9,0.4,1.0,2.3,6.7,0.0
2255,Luc Mbah a Moute,2012,3,25,0.0,4,43,22,23.5,3.1,6.1,0.51,0.0,0.1,0.25,3.1,6.0,0.514,0.511,1.5,2.4,0.6409999999999999,1.8,3.5,5.3,0.7,0.9,0.5,0.9,2.2,7.7,-0.8
2256,Luc Mbah a Moute,2013,4,26,0.0,3,58,45,22.9,2.6,6.5,0.401,0.2,0.6,0.35100000000000003,2.4,5.9,0.406,0.418,1.2,2.2,0.5710000000000001,1.5,2.9,4.4,0.9,0.7,0.2,1.2,1.4,6.7,-4.1
2257,Luc Mbah a Moute,2014,5,27,0.5,4,64,7,15.7,1.4,3.0,0.451,0.1,0.3,0.235,1.3,2.8,0.47200000000000003,0.461,0.7,1.0,0.687,0.9,1.4,2.3,0.6,0.5,0.2,0.6,1.1,3.5,-2.4
2258,Luc Mbah a Moute,2015,6,28,0.0,4,67,61,28.6,3.7,9.5,0.395,0.9,3.0,0.307,2.8,6.5,0.435,0.44299999999999995,1.4,2.4,0.589,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,9.9,-3.2
2259,Luc Mbah a Moute,2016,7,29,0.0,4,75,61,17.0,1.3,2.8,0.45399999999999996,0.2,0.5,0.325,1.1,2.2,0.485,0.486,0.4,0.8,0.526,0.8,1.5,2.3,0.4,0.6,0.3,0.5,1.3,3.1,-1.6
2260,Luc Mbah a Moute,2017,8,30,0.5,3,80,76,22.3,2.4,4.7,0.505,0.5,1.4,0.391,1.9,3.4,0.552,0.562,0.7,1.1,0.6779999999999999,0.6,1.6,2.1,0.5,1.0,0.4,0.6,1.5,6.1,0.7
2261,James Michael McAdoo,2015,0,22,0.0,4,15,0,9.1,1.6,2.9,0.545,0.0,0.0,0.0,1.6,2.9,0.545,0.545,0.9,1.7,0.56,1.0,1.5,2.5,0.1,0.3,0.6,0.4,1.4,4.1,-1.8
2262,James Michael McAdoo,2016,1,23,0.0,4,41,1,6.4,1.1,2.0,0.536,0.0,0.0,0.5,1.1,2.0,0.537,0.542,0.6,1.2,0.531,0.7,0.7,1.4,0.4,0.2,0.2,0.4,1.0,2.9,-1.1
2263,James Michael McAdoo,2017,2,24,0.0,4,52,2,8.8,1.2,2.3,0.53,0.0,0.2,0.25,1.2,2.1,0.55,0.5379999999999999,0.4,0.8,0.5,0.7,1.1,1.8,0.3,0.3,0.6,0.4,0.9,2.8,-0.4
2264,Ray McCallum,2014,0,22,0.0,1,45,10,19.9,2.5,6.7,0.377,0.5,1.3,0.373,2.0,5.4,0.37799999999999995,0.413,0.7,1.0,0.7440000000000001,0.4,1.4,1.8,2.7,0.5,0.2,0.9,1.5,6.2,-4.1
2265,Ray McCallum,2015,1,23,0.0,1,68,30,21.1,3.0,6.9,0.43799999999999994,0.5,1.6,0.306,2.5,5.3,0.479,0.474,0.8,1.2,0.679,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,7.4,-1.7
2266,Ray McCallum,2016,2,24,0.5,1,41,6,11.6,1.3,3.6,0.377,0.4,1.0,0.35700000000000004,1.0,2.5,0.385,0.428,0.3,0.4,0.8,0.2,1.0,1.1,1.5,0.3,0.2,0.6,0.7,3.3,-3.8
2267,Patrick McCaw,2017,0,21,0.0,2,71,20,15.1,1.5,3.5,0.433,0.6,1.7,0.33299999999999996,0.9,1.7,0.5329999999999999,0.516,0.4,0.5,0.784,0.3,1.1,1.4,1.1,0.5,0.2,0.5,0.9,4.0,-1.8
2268,C.J. McCollum,2014,0,22,0.0,2,38,0,12.5,1.9,4.7,0.41600000000000004,0.8,2.1,0.375,1.2,2.6,0.449,0.5,0.6,0.9,0.6759999999999999,0.2,1.1,1.3,0.7,0.4,0.1,0.9,1.4,5.3,-4.1
2269,C.J. McCollum,2015,1,23,0.0,2,62,3,15.7,2.6,5.9,0.436,0.9,2.2,0.396,1.7,3.6,0.46,0.511,0.8,1.2,0.6990000000000001,0.2,1.2,1.5,1.0,0.7,0.1,0.8,1.3,6.8,-0.7
2270,C.J. McCollum,2016,2,24,0.0,2,80,80,34.8,8.0,17.9,0.44799999999999995,2.5,5.9,0.41700000000000004,5.6,12.0,0.46299999999999997,0.517,2.3,2.8,0.8270000000000001,0.6,2.7,3.2,4.3,1.2,0.3,2.5,2.3,20.8,0.4
2271,C.J. McCollum,2017,3,25,0.0,2,80,80,35.0,8.7,18.0,0.48,2.3,5.5,0.42100000000000004,6.3,12.5,0.506,0.544,3.4,3.7,0.912,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,23.0,1.0
2272,T.J. McConnell,2016,0,23,0.0,1,81,17,19.8,2.7,5.7,0.47,0.4,1.1,0.348,2.3,4.6,0.499,0.503,0.3,0.5,0.634,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,6.1,-2.1
2273,T.J. McConnell,2017,1,24,0.0,1,81,51,26.3,2.9,6.3,0.461,0.1,0.7,0.2,2.8,5.6,0.49200000000000005,0.47200000000000003,0.9,1.1,0.8109999999999999,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,6.9,-1.9
2274,Chris McCullough,2016,0,20,0.0,4,24,4,15.1,1.8,4.5,0.40399999999999997,0.5,1.4,0.382,1.3,3.1,0.413,0.46299999999999997,0.5,1.0,0.478,1.0,1.8,2.8,0.4,1.2,0.5,0.6,1.6,4.7,-1.0
2275,Chris McCullough,2017,1,21,0.5,4,16,0,5.0,1.0,2.0,0.5,0.1,0.4,0.14300000000000002,0.9,1.6,0.6,0.516,0.2,0.3,0.6,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.3,-4.6
2276,K.J. McDaniels,2015,0,21,0.5,2,62,15,21.8,2.8,7.0,0.396,0.7,2.4,0.287,2.1,4.6,0.45399999999999996,0.446,1.6,2.1,0.752,1.0,2.2,3.2,1.2,0.7,1.1,1.7,2.0,7.9,-2.7
2277,K.J. McDaniels,2016,1,22,0.0,3,37,1,6.4,0.8,1.9,0.40299999999999997,0.2,0.7,0.28,0.6,1.3,0.46799999999999997,0.451,0.6,0.8,0.8,0.4,0.7,1.1,0.3,0.2,0.2,0.5,0.8,2.4,-5.0
2278,K.J. McDaniels,2017,2,23,0.5,3,49,0,10.3,1.6,3.4,0.456,0.4,1.3,0.303,1.2,2.1,0.5529999999999999,0.515,0.7,0.8,0.8420000000000001,0.3,1.4,1.7,0.3,0.4,0.4,0.6,1.0,4.2,-4.1
2279,Doug McDermott,2015,0,23,0.0,3,36,0,8.9,1.2,3.0,0.402,0.4,1.1,0.317,0.8,1.8,0.455,0.46299999999999997,0.3,0.4,0.667,0.2,1.0,1.2,0.2,0.1,0.0,0.5,0.8,3.0,-8.0
2280,Doug McDermott,2016,1,24,0.0,3,81,4,23.0,3.6,8.0,0.452,1.4,3.2,0.425,2.2,4.8,0.47,0.537,0.9,1.0,0.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6,9.4,-3.1
2281,Doug McDermott,2017,2,25,0.5,3,66,5,22.8,3.4,7.5,0.447,1.2,3.2,0.37,2.2,4.4,0.502,0.524,1.1,1.3,0.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2,9.0,-3.5
2282,JaVale McGee,2009,0,21,0.0,5,75,14,15.2,2.5,5.2,0.494,0.0,0.0,0.0,2.5,5.2,0.494,0.494,1.4,2.2,0.66,1.6,2.3,3.9,0.3,0.4,1.0,0.8,2.1,6.5,-3.1
2283,JaVale McGee,2010,1,22,0.0,5,60,19,16.1,2.6,5.1,0.508,0.0,0.0,0.0,2.6,5.1,0.51,0.508,1.2,1.9,0.638,1.5,2.6,4.1,0.2,0.3,1.7,0.9,2.0,6.4,-1.5
2284,JaVale McGee,2011,2,23,0.0,5,79,75,27.8,4.2,7.6,0.55,0.0,0.0,0.0,4.2,7.6,0.552,0.55,1.7,2.9,0.583,2.8,5.2,8.0,0.5,0.5,2.4,1.3,2.9,10.1,-0.1
2285,JaVale McGee,2012,3,24,0.5,5,61,45,25.2,5.0,9.0,0.556,0.0,0.0,0.0,5.0,9.0,0.556,0.556,1.3,2.7,0.461,2.7,5.1,7.8,0.5,0.6,2.2,1.4,2.7,11.3,-0.1
2286,JaVale McGee,2013,4,25,0.0,5,79,0,18.1,3.8,6.7,0.575,0.0,0.0,1.0,3.8,6.7,0.574,0.5760000000000001,1.4,2.4,0.591,2.0,2.8,4.8,0.3,0.4,2.0,1.1,2.3,9.1,1.5
2287,JaVale McGee,2014,5,26,0.0,5,5,5,15.8,3.4,7.6,0.447,0.0,0.0,0.0,3.4,7.6,0.447,0.447,0.2,0.2,1.0,2.0,1.4,3.4,0.4,0.2,1.4,1.6,3.2,7.0,-5.9
2288,JaVale McGee,2015,6,27,0.5,5,23,0,11.1,1.8,3.4,0.532,0.0,0.0,0.0,1.8,3.4,0.532,0.532,1.0,1.4,0.667,0.8,1.9,2.7,0.1,0.1,0.9,0.8,1.3,4.6,-5.6
2289,JaVale McGee,2016,7,28,0.0,5,34,2,10.9,2.3,3.9,0.575,0.0,0.0,0.0,2.3,3.9,0.579,0.575,0.5,1.1,0.5,1.6,2.4,3.9,0.1,0.1,0.8,0.6,1.4,5.1,-3.5
2290,JaVale McGee,2017,8,29,0.0,5,77,10,9.6,2.7,4.1,0.652,0.0,0.0,0.0,2.7,4.1,0.6579999999999999,0.652,0.7,1.4,0.505,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,6.1,0.8
2291,Ben McLemore,2014,0,20,0.0,2,82,55,26.7,3.1,8.3,0.376,1.2,3.6,0.32,2.0,4.7,0.419,0.446,1.4,1.7,0.804,0.6,2.2,2.9,1.0,0.5,0.2,1.2,2.5,8.8,-3.2
2292,Ben McLemore,2015,1,21,0.0,2,82,82,32.6,4.4,10.1,0.43700000000000006,1.7,4.8,0.358,2.7,5.4,0.507,0.521,1.6,2.0,0.813,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,12.1,-0.8
2293,Ben McLemore,2016,2,22,0.0,2,68,53,21.2,2.9,6.7,0.429,1.0,2.7,0.36200000000000004,1.9,4.0,0.474,0.502,1.1,1.5,0.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,2.1,7.8,-3.2
2294,Ben McLemore,2017,3,23,0.0,2,61,26,19.3,3.0,6.9,0.43,1.1,2.8,0.382,1.9,4.1,0.462,0.507,1.1,1.5,0.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1,-4.9
2295,Jerel McNeal,2015,0,27,0.0,1,6,0,6.0,0.5,1.8,0.273,0.2,0.3,0.5,0.3,1.5,0.222,0.318,0.3,0.3,1.0,0.0,0.5,0.5,0.3,0.5,0.2,0.8,0.8,1.5,-8.5
2296,Jordan McRae,2016,0,24,0.5,1,22,1,8.9,1.5,3.5,0.436,0.5,1.0,0.455,1.1,2.5,0.429,0.5,1.0,1.3,0.75,0.2,0.7,0.9,1.1,0.1,0.0,0.7,0.8,4.5,-4.3
2297,Jordan McRae,2017,1,25,0.0,2,37,4,10.4,1.6,4.1,0.387,0.5,1.4,0.353,1.1,2.7,0.40399999999999997,0.447,0.7,0.9,0.794,0.2,0.9,1.1,0.5,0.2,0.2,0.4,0.8,4.4,-6.5
2298,Josh McRoberts,2008,0,20,0.0,4,8,0,3.5,0.8,1.3,0.6,0.0,0.1,0.0,0.8,1.1,0.667,0.6,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.1,0.0,0.3,0.1,1.5,-0.3
2299,Josh McRoberts,2009,1,21,0.0,4,33,0,8.5,1.1,2.5,0.42200000000000004,0.0,0.3,0.0,1.1,2.2,0.479,0.42200000000000004,0.3,0.4,0.769,0.8,1.5,2.2,0.5,0.4,0.5,0.4,1.2,2.4,-1.1
2300,Josh McRoberts,2010,2,22,0.0,5,42,3,12.5,1.8,3.5,0.521,0.2,0.5,0.348,1.6,2.9,0.5529999999999999,0.5479999999999999,0.5,0.9,0.5,1.0,2.1,3.0,1.0,0.4,0.4,0.5,1.8,4.3,0.7
2301,Josh McRoberts,2011,3,23,0.0,4,72,51,22.2,2.9,5.4,0.547,0.3,0.8,0.38299999999999995,2.6,4.5,0.5770000000000001,0.5760000000000001,1.2,1.7,0.7390000000000001,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,7.4,2.9
2302,Josh McRoberts,2012,4,24,0.0,4,50,6,14.4,1.1,2.4,0.475,0.1,0.1,0.429,1.1,2.2,0.47700000000000004,0.48700000000000004,0.5,0.7,0.639,1.2,2.2,3.4,1.0,0.3,0.4,0.6,1.5,2.8,-0.2
2303,Josh McRoberts,2013,5,25,0.5,4,67,22,22.2,2.3,5.1,0.455,0.4,1.3,0.28600000000000003,2.0,3.9,0.51,0.49,1.0,1.3,0.765,1.4,3.5,4.9,2.1,0.5,0.4,1.0,2.0,6.0,-0.8
2304,Josh McRoberts,2014,6,26,0.0,4,78,78,30.3,3.2,7.3,0.436,1.3,3.7,0.361,1.8,3.5,0.516,0.529,0.8,1.1,0.7290000000000001,1.1,3.7,4.8,4.3,0.7,0.6,1.1,2.4,8.5,2.9
2305,Josh McRoberts,2015,7,27,0.0,4,17,4,17.4,1.6,3.1,0.528,0.5,1.1,0.42100000000000004,1.2,2.0,0.588,0.604,0.5,0.8,0.615,0.4,2.2,2.6,1.9,0.7,0.2,1.3,2.4,4.2,-1.1
2306,Josh McRoberts,2016,8,28,0.0,4,42,1,14.2,1.3,3.5,0.37200000000000005,0.3,1.2,0.245,1.0,2.4,0.434,0.41200000000000003,0.7,1.0,0.7,0.5,2.0,2.5,1.9,0.4,0.2,0.7,1.6,3.6,-1.4
2307,Josh McRoberts,2017,9,29,0.0,4,22,14,17.3,2.0,5.4,0.373,0.6,1.4,0.419,1.4,4.0,0.35600000000000004,0.428,0.3,0.4,0.667,1.0,2.3,3.4,2.3,0.5,0.2,1.0,1.4,4.9,-2.4
2308,Jodie Meeks,2010,0,22,0.5,2,60,0,12.0,1.7,4.5,0.38799999999999996,0.7,2.2,0.318,1.0,2.3,0.456,0.466,0.5,0.7,0.795,0.2,1.5,1.7,0.7,0.3,0.1,0.4,0.9,4.7,-3.7
2309,Jodie Meeks,2011,1,23,0.0,2,74,64,27.9,3.3,7.7,0.425,1.9,4.7,0.397,1.4,3.0,0.46799999999999997,0.546,2.1,2.3,0.894,0.3,2.0,2.3,1.1,0.9,0.1,0.8,1.3,10.5,0.6
2310,Jodie Meeks,2012,2,24,0.0,2,66,50,24.9,2.9,7.1,0.409,1.5,4.0,0.365,1.4,3.0,0.46799999999999997,0.513,1.2,1.3,0.9059999999999999,0.3,2.2,2.4,0.8,0.6,0.0,0.4,1.2,8.4,-0.4
2311,Jodie Meeks,2013,3,25,0.0,2,78,10,21.3,2.6,6.8,0.387,1.6,4.4,0.35700000000000004,1.1,2.4,0.441,0.502,1.1,1.2,0.8959999999999999,0.5,1.7,2.2,0.9,0.7,0.1,0.7,1.3,7.9,-0.9
2312,Jodie Meeks,2014,4,26,0.0,2,77,70,33.2,5.4,11.6,0.46299999999999997,2.1,5.2,0.401,3.3,6.3,0.514,0.5539999999999999,2.9,3.4,0.857,0.4,2.1,2.5,1.8,1.4,0.1,1.4,1.5,15.7,0.7
2313,Jodie Meeks,2015,5,27,0.0,2,60,0,24.4,3.7,8.9,0.41600000000000004,1.2,3.5,0.349,2.5,5.4,0.46,0.485,2.4,2.7,0.9059999999999999,0.2,1.5,1.7,1.3,1.0,0.1,1.0,1.3,11.1,-0.9
2314,Jodie Meeks,2016,6,28,0.0,2,3,0,14.3,2.3,6.7,0.35,1.3,3.0,0.444,1.0,3.7,0.273,0.45,1.3,1.3,1.0,0.3,1.3,1.7,1.0,0.0,0.0,0.3,0.7,7.3,-4.1
2315,Jodie Meeks,2017,7,29,0.0,2,36,10,20.5,2.9,7.1,0.402,1.6,3.8,0.409,1.3,3.3,0.395,0.512,1.8,2.1,0.878,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1,9.1,-1.8
2316,Salah Mejri,2016,0,29,0.0,5,34,6,11.7,1.4,2.3,0.628,0.0,0.0,0.0,1.4,2.3,0.636,0.628,0.8,1.4,0.5870000000000001,1.2,2.4,3.6,0.3,0.2,1.1,0.7,1.6,3.7,1.1
2317,Salah Mejri,2017,1,30,0.0,5,73,11,12.4,1.2,1.9,0.642,0.0,0.0,0.33299999999999996,1.2,1.8,0.649,0.6459999999999999,0.5,0.8,0.59,1.3,2.9,4.2,0.2,0.4,0.8,0.5,2.1,2.9,0.2
2318,Gal Mekel,2014,0,25,0.0,1,31,1,9.4,1.0,2.8,0.349,0.2,0.6,0.25,0.8,2.1,0.379,0.37799999999999995,0.3,0.4,0.667,0.2,0.7,0.9,2.0,0.1,0.0,1.0,1.0,2.4,-9.2
2319,Gal Mekel,2015,1,26,0.0,1,4,0,10.8,0.8,5.0,0.15,0.0,0.8,0.0,0.8,4.3,0.17600000000000002,0.15,0.0,0.0,0.0,0.0,0.3,0.3,3.3,0.5,0.0,0.5,0.3,1.5,-16.6
2320,Fab Melo,2013,0,22,0.0,5,6,0,6.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.2,0.7,0.25,0.0,0.5,0.5,0.0,0.3,0.3,0.2,1.2,1.2,-5.8
2321,Jordan Mickey,2016,0,21,0.0,4,16,0,3.6,0.5,1.4,0.364,0.0,0.0,0.0,0.5,1.4,0.364,0.364,0.3,0.6,0.5,0.4,0.4,0.8,0.1,0.0,0.7,0.1,0.3,1.3,-3.2
2322,Jordan Mickey,2017,1,22,0.0,4,25,1,5.6,0.6,1.4,0.441,0.0,0.0,0.0,0.6,1.3,0.455,0.441,0.3,0.6,0.5710000000000001,0.5,0.8,1.4,0.3,0.1,0.2,0.4,0.5,1.5,-4.9
2323,Khris Middleton,2013,0,21,0.0,2,27,0,17.6,2.3,5.2,0.44,0.5,1.7,0.311,1.8,3.6,0.5,0.489,1.0,1.2,0.8440000000000001,0.1,1.7,1.9,1.0,0.6,0.1,0.4,2.0,6.1,-2.3
2324,Khris Middleton,2014,1,22,0.0,3,82,64,30.0,4.6,10.4,0.44,1.5,3.5,0.414,3.1,6.9,0.45399999999999996,0.511,1.4,1.7,0.861,0.7,3.0,3.8,2.1,1.0,0.2,1.5,3.0,12.1,-1.5
2325,Khris Middleton,2015,2,23,0.0,3,79,58,30.1,5.1,11.0,0.467,1.4,3.4,0.40700000000000003,3.8,7.6,0.494,0.53,1.7,2.0,0.8590000000000001,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,13.4,1.4
2326,Khris Middleton,2016,3,24,0.0,2,79,79,36.1,6.4,14.5,0.444,1.8,4.6,0.396,4.6,9.9,0.466,0.507,3.5,3.9,0.888,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,18.2,0.6
2327,Khris Middleton,2017,4,25,0.0,3,29,23,30.7,5.2,11.5,0.45,1.6,3.6,0.433,3.6,7.9,0.45899999999999996,0.518,2.8,3.2,0.88,0.4,3.9,4.2,3.4,1.4,0.2,2.2,2.7,14.7,-0.5
2328,C.J. Miles,2006,0,18,0.0,1,23,0,8.8,1.2,3.3,0.368,0.2,0.9,0.25,1.0,2.4,0.41100000000000003,0.401,0.8,1.0,0.75,0.8,0.9,1.7,0.7,0.3,0.1,0.4,0.9,3.4,-2.1
2329,C.J. Miles,2007,1,19,0.0,2,37,13,10.1,1.1,3.1,0.345,0.2,0.9,0.21899999999999997,0.9,2.3,0.39299999999999996,0.375,0.4,0.6,0.609,0.3,0.6,0.9,0.7,0.3,0.1,0.8,1.6,2.7,-6.7
2330,C.J. Miles,2008,2,20,0.0,2,60,13,11.5,1.9,3.9,0.479,0.5,1.3,0.39,1.4,2.7,0.522,0.542,0.7,0.9,0.7879999999999999,0.3,1.0,1.3,0.9,0.5,0.1,0.5,1.6,5.0,0.4
2331,C.J. Miles,2009,3,21,0.0,2,72,72,22.5,3.6,7.8,0.45899999999999996,0.9,2.5,0.35200000000000004,2.7,5.3,0.509,0.515,1.1,1.2,0.8759999999999999,0.6,1.7,2.3,1.5,0.6,0.2,0.9,2.6,9.1,-0.9
2332,C.J. Miles,2010,4,22,0.0,3,63,28,23.8,3.8,8.9,0.429,1.2,3.4,0.341,2.7,5.5,0.484,0.495,1.0,1.5,0.695,0.7,2.0,2.7,1.7,0.9,0.3,1.3,3.0,9.9,-1.1
2333,C.J. Miles,2011,5,23,0.0,3,78,19,25.2,4.7,11.5,0.40700000000000003,1.4,4.3,0.322,3.3,7.2,0.45899999999999996,0.46799999999999997,2.0,2.5,0.8109999999999999,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,12.8,-1.6
2334,C.J. Miles,2012,6,24,0.0,2,56,14,20.4,3.2,8.3,0.381,0.8,2.7,0.307,2.3,5.6,0.41600000000000004,0.43,1.9,2.4,0.794,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,9.1,-1.7
2335,C.J. Miles,2013,7,25,0.0,3,65,13,21.0,3.9,9.4,0.415,1.9,5.0,0.384,2.0,4.4,0.451,0.518,1.4,1.6,0.8690000000000001,0.4,2.3,2.7,1.0,0.8,0.3,1.1,2.1,11.2,-1.1
